id,message
15200,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIISummer16NanoAODv5/DYJetsToLL_M-10to50_TuneCUETP8M1_13TeV-madgraphMLM-pythia8/NANOAODSIM/PUMoriond17_Nano1June2019_102X_mcRun2_asymptotic_v7-v1/100000/98F3165B-690D-244F-94F3-F23B64B46BB0.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
15201,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIISummer16NanoAODv5/DYJetsToLL_Pt-100To250_TuneCUETP8M1_13TeV-amcatnloFXFX-pythia8/NANOAODSIM/PUMoriond17_Nano1June2019_102X_mcRun2_asymptotic_v7_ext5-v1/260000/565BB24E-0698-C145-A477-81E5E3BDEDC0.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
15202,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIISummer16NanoAODv5/DarkMatter_MonoPhoton_NLO_Vector_Mx-500_Mv-10_gDM1_gQ0p25_13TeV-madgraph/NANOAODSIM/PUMoriond17_Nano1June2019_102X_mcRun2_asymptotic_v7-v1/70000/D361627F-E8C9-9742-8151-A45D9F9410A9.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
15203,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIISummer16NanoAODv5/DarkMatter_MonoZToLL_NLO_Axial_Mx-500_Mv-10000_gDM1_gQ0p25_TuneCUETP8M1_13TeV-madgraph/NANOAODSIM/PUMoriond17_Nano1June2019_102X_mcRun2_asymptotic_v7-v1/260000/633B175C-B64C-F943-937A-9342053DBA7E.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
15204,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIISummer16NanoAODv5/EstarToELL_CIDecay_L10000_M-1000_TuneCUETP8M1_13TeV-pythia8/NANOAODSIM/PUMoriond17_Nano1June2019_102X_mcRun2_asymptotic_v7-v1/30000/B9DDE67F-48AF-D641-9178-FA1A9DED2D40.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
15205,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIISummer16NanoAODv5/Graviton2PBToZZTo2L2Nu_width0p2_M-3000_13TeV-JHUgenV7-pythi8/NANOAODSIM/PUMoriond17_Nano1June2019_102X_mcRun2_asymptotic_v7-v1/60000/095D300F-0303-2543-90A5-F3E1DCBD9558.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
15206,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIISummer16NanoAODv5/HeavyNeutrino_trilepton_M-1_V-0_13416407865_e_Dirac_massiveAndCKM_LO_madgraph_pythia8/NANOAODSIM/PUMoriond17_Nano1June2019_102X_mcRun2_asymptotic_v7-v1/130000/62F0E7AB-8131-9443-A38B-2F60BD581040.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
15207,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIISummer16NanoAODv5/HeavyNeutrino_trilepton_M-1_V-0_300333148354_e_Dirac_massiveAndCKM_LO_madgraph_pythia8/NANOAODSIM/PUMoriond17_Nano1June2019_102X_mcRun2_asymptotic_v7-v1/10000/5F01AB45-CCC2-8E46-AD33-481DAD90D8E9.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
15208,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIISummer16NanoAODv5/Higgs0MToZZTo4L_M125_13TeV_powheg2_JHUgenV6_pythia8/NANOAODSIM/PUMoriond17_Nano1June2019_102X_mcRun2_asymptotic_v7-v1/250000/EDED8910-2309-0C4D-9D37-5ACCBE853236.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
15209,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIISummer16NanoAODv5/MSSMggA-HiggsToMuMu_MA-250_Tanb-30_13TeV_pythia8/NANOAODSIM/PUMoriond17_Nano1June2019_102X_mcRun2_asymptotic_v7-v1/60000/D8B8D51E-F419-3A43-823E-709C741F7AA8.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
15210,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIISummer16NanoAODv5/MajoranaNeutrinoToSSSF_EMuE_M-20_TuneCUETP8M1_13TeV-madgraph/NANOAODSIM/PUMoriond17_Nano1June2019_102X_mcRun2_asymptotic_v7-v1/240000/BC29991F-0E3E-8F48-9805-74B8FF323D7C.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
15211,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIISummer16NanoAODv5/MustarToMuLL_CIDecay_L10000_M-5500_TuneCUETP8M1_13TeV-pythia8/NANOAODSIM/PUMoriond17_Nano1June2019_102X_mcRun2_asymptotic_v7-v2/20000/25F2DB32-12C0-6646-BD0A-F9EA4EDA796C.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
15212,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIISummer16NanoAODv5/MustarToMuQQ_CIDecay_L10000_M-6000_TuneCUETP8M1_13TeV-pythia8_v3/NANOAODSIM/PUMoriond17_Nano1June2019_102X_mcRun2_asymptotic_v7-v2/30000/E9436D70-E153-4A40-A00F-8EA11839B1CB.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
15213,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIISummer16NanoAODv5/SMS-T2tt_3J_xqcut-20_mStop-250_mLSP-50_TuneCUETP8M1_13TeV-madgraphMLM-pythia8/NANOAODSIM/PUMoriond17_Nano1June2019_corridor_102X_mcRun2_asymptotic_v7-v1/130000/B09A6528-9267-2E4A-BC72-5CE8AB4F6972.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
15214,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIISummer16NanoAODv5/ST_FCNC-T_Tleptonic_kappa_gut_PSweights_TuneCUEP8M1_MadGraph5-pythia8/NANOAODSIM/PUMoriond17_Nano1June2019_102X_mcRun2_asymptotic_v7-v1/00000/F8A9ABF4-1607-EC4D-9035-8F3ABE017A04.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
15215,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIISummer16NanoAODv5/SeesawTypeIII_SIGMAplusSIGMA0HZ_M-740_13TeV-madgraph-pythia8/NANOAODSIM/PUMoriond17_Nano1June2019_102X_mcRun2_asymptotic_v7-v1/130000/2C705090-EE52-984F-BFAE-4A189CAA65C0.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
15216,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIISummer16NanoAODv5/TTGamma_Dilept_TuneCUETP8M2T4_13TeV-amcatnlo-pythia8/NANOAODSIM/PUMoriond17_Nano1June2019_102X_mcRun2_asymptotic_v7-v1/110000/C8298EB7-5AFE-A84A-9666-B56359C6407E.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
15217,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIISummer16NanoAODv5/TT_FCNC-T2AJ_aTleptonic_kappa_act-MadGraph5-fsrup-pythia8/NANOAODSIM/PUMoriond17_Nano1June2019_102X_mcRun2_asymptotic_v7-v1/100000/7EA8D056-8DB3-F246-BA6D-483F60F3D6A4.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
15218,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIISummer16NanoAODv5/VBF_HToZZTo2L2Nu_M300_13TeV_powheg2_JHUgenV698_pythia8/NANOAODSIM/PUMoriond17_Nano1June2019_102X_mcRun2_asymptotic_v7-v1/110000/16D5BCCE-07AC-9D40-AE46-E55CA9AE61E1.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
15219,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIISummer16NanoAODv5/Vector_MonoW_NLO_Mphi-500_Mchi-150_gSM-0p25_gDM-1p0_13TeV-madgraph/NANOAODSIM/PUMoriond17_Nano1June2019_102X_mcRun2_asymptotic_v7-v1/30000/036D82FD-E224-9348-98E2-B19D582ED6A0.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
15220,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIISummer16NanoAODv5/WJetsToLNu_Pt-600ToInf_TuneCUETP8M1_13TeV-amcatnloFXFX-pythia8/NANOAODSIM/PUMoriond17_Nano1June2019_102X_mcRun2_asymptotic_v7-v1/100000/908AF41A-74E1-4844-9CFF-C1067F5909A1.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
15221,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIISummer16NanoAODv5/WminusH_HToInvisible_WToQQ_M800_13TeV_powheg_pythia8/NANOAODSIM/PUMoriond17_Nano1June2019_102X_mcRun2_asymptotic_v7-v1/250000/8E2ECB29-C69D-2D49-A16B-51032D5DC4D7.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
15222,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIISummer16NanoAODv5/WprimeToTB_plusSM_TToHad_M-2700_mixed_sqrt_13TeV-comphep/NANOAODSIM/PUMoriond17_Nano1June2019_102X_mcRun2_asymptotic_v7-v1/120000/84F9D43E-20E3-F047-A9DD-52109FD623D7.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
15223,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIISummer16NanoAODv5/WprimeToTauNu_M-400_TuneCUETP8M1_13TeV-pythia8-tauola/NANOAODSIM/PUMoriond17_Nano1June2019_102X_mcRun2_asymptotic_v7-v1/120000/F8B24287-FBCD-2645-82F4-3295DB802945.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
15224,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIISummer16NanoAODv5/ZBJetsToNuNu_Zpt-200toInf_TuneCUETP8M1_13TeV-madgraphMLM-pythia8/NANOAODSIM/PUMoriond17_Nano1June2019_102X_mcRun2_asymptotic_v7_ext1-v1/60000/13FCCB31-0078-ED47-AF36-49F3A681424F.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
15225,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIISummer16NanoAODv5/ZGJetsToLLG_012nlo3lo_13TeV-sherpa/NANOAODSIM/PUMoriond17_Nano1June2019_102X_mcRun2_asymptotic_v7-v1/10000/AA7066BC-097A-8C47-A879-E9D98EF1AC0C.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
15226,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIISummer16NanoAODv5/ZGTo2NuG_aTGC-ZZg_h3-0p0004_h4-m0p0000004_13TeV-sherpa/NANOAODSIM/PUMoriond17_Nano1June2019_102X_mcRun2_asymptotic_v7-v2/270000/B5012E51-8D25-0845-BB4D-C568A164A903.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
15227,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIISummer16NanoAODv5/ZH_HToMuMu_M125_13TeV_powheg_pythia8/NANOAODSIM/PUMoriond17_Nano1June2019_102X_mcRun2_asymptotic_v7-v1/40000/8DE1175F-101F-3A4F-A11C-D754217C76D8.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
15228,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIISummer16NanoAODv5/ZJetsToNuNu_Zpt-200toInf_TuneCUETP8M1_13TeV-madgraphMLM-pythia8_TuneUp/NANOAODSIM/PUMoriond17_Nano1June2019_102X_mcRun2_asymptotic_v7_ext1-v1/260000/11D5D245-9A98-674C-93F5-A89100EA64C3.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
15229,DESTINATION SRM_PUTDONE Error on the surl srm://srm-cms.gridpp.rl.ac.uk/castor/ads.rl.ac.uk/prod/cms/store/test/rucio/cms//store/mc/RunIISummer16NanoAODv5/ttHTobb_ttTo2L2Nu_M125_TuneCP5_13TeV-powheg-pythia8/NANOAODSIM/PUMoriond17_Nano1June2019_102X_mcRun2_asymptotic_v7-v1/130000/C1EB56E2-DEAF-5B47-933D-82C5A0A7F3DE.root while putdone : [SE][PutDone][SRM_INVALID_PATH] This SURL does not exist in the original request
15230,DESTINATION SRM_PUTDONE Error on the surl srm://srm.glite.ecdf.ed.ac.uk/dpm/ecdf.ed.ac.uk/home/atlas/atlasdatadisk/rucio/mc16_13TeV/db/7f/DAOD_MUON5.19325093._000202.pool.root.1 while putdone : [SE][PutDone][SRM_FAILURE] Incompatible with current file status
15231,DESTINATION SRM_PUTDONE call to srm_ifce error: [SE][PutDone][] httpg://grid-cert-03.roma1.infn.it:8446/srm/managerv2: CGSI-gSOAP running on fts804.cern.ch reports Error reading token data header: Connection reset by peer 
15232,DESTINATION SRM_PUTDONE call to srm_ifce error: [SE][PutDone][] httpg://grid-cert-03.roma1.infn.it:8446/srm/managerv2: CGSI-gSOAP running on fts812.cern.ch reports Error reading token data header: Connection reset by peer 
15233,DESTINATION SRM_PUTDONE call to srm_ifce error: [SE][PutDone][] httpg://hepgrid11.ph.liv.ac.uk:8446/srm/managerv2: CGSI-gSOAP running on lcgfts01.gridpp.rl.ac.uk reports could not open connection to hepgrid11.ph.liv.ac.uk:8446  
15234,DESTINATION SRM_PUTDONE call to srm_ifce error: [SE][PutDone][] httpg://hepgrid11.ph.liv.ac.uk:8446/srm/managerv2: CGSI-gSOAP running on lcgfts07.gridpp.rl.ac.uk reports Error reading token data header: Connection reset by peer 
15235,DESTINATION SRM_PUTDONE call to srm_ifce error: [SE][PutDone][] httpg://recas-se-01.cs.infn.it:8446/srm/managerv2: CGSI-gSOAP running on fts802.cern.ch reports Error reading token data header: Connection reset by peer 
15236,DESTINATION SRM_PUTDONE call to srm_ifce error: [SE][PutDone][] httpg://t2cmcondor.mi.infn.it:8444/srm/managerv2: CGSI-gSOAP running on fts800.cern.ch reports Error reading token data header: Connection closed 
15237,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
15238,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
15239,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
15240,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
15241,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
15242,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
15243,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
15244,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
15245,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
15246,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
15247,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
15248,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
15249,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
15250,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
15251,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
15252,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
15253,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
15254,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
15255,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
15256,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
15257,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
15258,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
15259,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
15260,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
15261,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
15262,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
15263,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
15264,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
15265,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
15266,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
15267,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
15268,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
15269,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
15270,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
15271,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
15272,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
15273,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
15274,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
15275,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
15276,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
15277,DESTINATION SRM_PUT_TURL error on the turl  request : [SE][StatusOfPutRequest][SRM_EXCEED_ALLOCATION] Space associated with the space token 2310037 is not enough to hold SURL. 
